year,month,day,hour,is_weekends,temp,rhum,wc,total
2023,2,25,5,True,3.5,42.0,Cloudy,17
2023,2,25,6,True,2.9,44.0,Overcast,42
2023,2,25,7,True,2.4,40.0,Overcast,94
2023,2,25,8,True,2.4,40.0,Overcast,220
2023,2,25,9,True,1.3,45.0,Overcast,321
2023,2,25,10,True,1.3,47.0,Cloudy,403
2023,2,25,11,True,0.7,54.0,Cloudy,331
2023,2,25,12,True,1.8,56.0,Cloudy,232
2023,2,25,13,True,1.8,56.0,Overcast,261
2023,2,25,14,True,3.5,57.0,Overcast,249
2023,2,25,15,True,3.5,57.0,Overcast,357
2023,2,25,16,True,2.9,62.0,Overcast,376
2023,2,25,17,True,1.8,75.0,Overcast,406
2023,2,25,18,True,1.8,79.0,Overcast,355
2023,2,25,19,True,2.4,76.0,Overcast,304
2023,2,25,20,True,2.4,76.0,Overcast,191
2023,2,25,21,True,1.8,82.0,Overcast,174
2023,2,25,22,True,1.8,82.0,Overcast,199
2023,2,25,23,True,2.4,78.0,Overcast,201
2023,2,26,0,True,2.4,82.0,Overcast,148
2023,2,26,1,True,2.4,82.0,Overcast,97
2023,2,26,2,True,1.8,89.0,Overcast,81
2023,2,26,3,True,1.8,89.0,Overcast,35
2023,2,26,4,True,2.4,89.0,Overcast,10
2023,2,26,5,True,2.4,89.0,Overcast,14
2023,2,26,6,True,2.9,86.0,Overcast,35
2023,2,26,7,True,2.9,86.0,Cloudy,71
2023,2,26,8,True,2.9,86.0,Cloudy,148
2023,2,26,9,True,2.9,86.0,Cloudy,331
2023,2,26,10,True,2.9,86.0,Overcast,451
2023,2,26,11,True,3.5,86.0,Overcast,567
2023,2,26,12,True,3.5,86.0,Overcast,634
2023,2,26,13,True,3.5,86.0,Overcast,755
2023,2,26,14,True,4.6,82.0,Cloudy,706
2023,2,26,15,True,5.2,82.0,Cloudy,859
2023,2,26,16,True,5.2,82.0,Cloudy,850
2023,2,26,17,True,6.8,74.0,Cloudy,694
2023,2,26,18,True,7.4,71.0,Cloudy,479
2023,2,26,19,True,9.6,66.0,Fair,323
2023,2,26,20,True,10.7,61.0,Fair,212
2023,2,26,21,True,11.3,59.0,Fair,186
2023,2,26,22,True,11.3,59.0,Fair,148
2023,2,26,23,True,10.2,61.0,Fair,94
2023,2,27,0,False,9.6,63.0,Fair,29
2023,2,27,1,False,10.7,48.0,Fair,12
2023,2,27,2,False,10.7,44.0,Fair,10
2023,2,27,3,False,10.7,44.0,Fair,8
2023,2,27,4,False,10.2,44.0,Clear,14
2023,2,27,5,False,9.0,48.0,Fair,72
2023,2,27,6,False,7.4,63.0,Fair,209
2023,2,27,7,False,5.7,68.0,Fair,408
2023,2,27,8,False,5.7,68.0,Fair,644
2023,2,27,9,False,4.6,73.0,Cloudy,402
2023,2,27,10,False,4.0,79.0,Cloudy,242
2023,2,27,11,False,2.9,86.0,Cloudy,317
2023,2,27,12,False,5.7,79.0,Cloudy,328
2023,2,27,13,False,5.7,79.0,Cloudy,231
2023,2,27,14,False,10.2,42.0,Overcast,287
2023,2,27,15,False,10.2,44.0,Overcast,417
2023,2,27,16,False,10.2,42.0,Overcast,548
2023,2,27,17,False,9.6,50.0,Overcast,455
2023,2,27,18,False,9.6,50.0,Overcast,387
2023,2,27,19,False,9.0,50.0,Overcast,239
2023,2,27,20,False,10.2,48.0,Light Rain,167
2023,2,27,21,False,9.6,54.0,Light Rain,150
2023,2,27,22,False,9.6,54.0,Light Rain,94
2023,2,27,23,False,6.8,74.0,Light Rain,34
2023,2,28,0,False,5.7,89.0,Rain,16
2023,2,28,1,False,5.7,86.0,Rain,6
2023,2,28,2,False,5.7,86.0,Rain,4
2023,2,28,3,False,5.7,86.0,Rain,9
2023,2,28,4,False,5.2,92.0,Rain,17
2023,2,28,5,False,5.2,92.0,Light Rain,71
2023,2,28,6,False,5.2,92.0,Light Rain,204
2023,2,28,7,False,5.2,92.0,Light Rain,492
2023,2,28,8,False,5.2,89.0,Overcast,856
2023,2,28,9,False,5.2,92.0,Fog,448
2023,2,28,10,False,5.2,92.0,Overcast,294
2023,2,28,11,False,5.2,89.0,Fog,306
2023,2,28,12,False,5.7,86.0,Fog,354
2023,2,28,13,False,5.7,86.0,Overcast,391
2023,2,28,14,False,7.4,83.0,Overcast,393
2023,2,28,15,False,7.4,83.0,Overcast,540
2023,2,28,16,False,9.6,77.0,Overcast,778
2023,2,28,17,False,9.6,74.0,Cloudy,1216
2023,2,28,18,False,14.0,62.0,Cloudy,927
2023,2,28,19,False,14.0,62.0,Cloudy,557
2023,2,28,20,False,16.3,48.0,Cloudy,418
2023,2,28,21,False,16.3,48.0,Fair,256
2023,2,28,22,False,16.3,48.0,Fair,211
2023,2,28,23,False,11.3,59.0,Fair,106
2023,3,1,0,False,10.7,61.0,Fair,37
2023,3,1,1,False,9.0,63.0,Fair,18
2023,3,1,2,False,9.6,58.0,Fair,4
2023,3,1,3,False,9.6,58.0,Clear,7
2023,3,1,4,False,6.3,85.0,Clear,11
2023,3,1,5,False,6.3,85.0,Clear,72
2023,3,1,6,False,5.7,89.0,Clear,210
2023,3,1,7,False,5.7,89.0,Clear,517
2023,3,1,8,False,5.2,85.0,Clear,887
2023,3,1,9,False,4.6,89.0,Clear,507
2023,3,1,10,False,4.6,89.0,Fog,304
2023,3,1,11,False,4.0,93.0,Fog,345
2023,3,1,12,False,4.0,93.0,Fair,397
2023,3,1,13,False,7.9,71.0,Fair,394
2023,3,1,14,False,9.0,66.0,Fair,438
2023,3,1,15,False,10.7,59.0,Fair,504
2023,3,1,16,False,11.8,57.0,Cloudy,716
2023,3,1,17,False,11.8,57.0,Cloudy,1167
2023,3,1,18,False,12.9,53.0,Cloudy,912
2023,3,1,19,False,12.4,59.0,Cloudy,670
2023,3,1,20,False,12.9,57.0,Cloudy,392
2023,3,1,21,False,12.4,62.0,Cloudy,349
2023,3,1,22,False,11.3,69.0,Cloudy,247
2023,3,1,23,False,11.3,69.0,Cloudy,105
2023,3,2,0,False,9.6,77.0,Cloudy,50
2023,3,2,1,False,9.6,77.0,Cloudy,24
2023,3,2,2,False,9.6,77.0,Cloudy,14
2023,3,2,3,False,9.6,83.0,Cloudy,7
2023,3,2,4,False,9.0,86.0,Cloudy,9
2023,3,2,5,False,9.6,86.0,Overcast,55
2023,3,2,6,False,9.6,86.0,Overcast,110
2023,3,2,7,False,9.6,86.0,Overcast,422
2023,3,2,8,False,9.6,86.0,Overcast,726
2023,3,2,9,False,8.5,93.0,Light Rain,495
2023,3,2,10,False,9.6,93.0,Light Rain,300
2023,3,2,11,False,9.6,93.0,Light Rain,363
2023,3,2,12,False,9.6,93.0,Light Rain,425
2023,3,2,13,False,10.7,89.0,Light Rain,445
2023,3,2,14,False,11.8,90.0,Light Rain,448
2023,3,2,15,False,12.9,87.0,Overcast,549
2023,3,2,16,False,14.6,78.0,Overcast,727
2023,3,2,17,False,14.6,78.0,Overcast,1124
2023,3,2,18,False,18.5,54.0,Overcast,954
2023,3,2,19,False,17.4,46.0,Overcast,632
2023,3,2,20,False,17.4,43.0,Overcast,481
2023,3,2,21,False,17.4,43.0,Cloudy,416
2023,3,2,22,False,16.3,43.0,Cloudy,254
2023,3,2,23,False,14.6,44.0,Cloudy,166
2023,3,3,0,False,13.5,39.0,Cloudy,77
2023,3,3,1,False,12.4,43.0,Cloudy,30
2023,3,3,2,False,12.4,43.0,Cloudy,17
2023,3,3,3,False,11.8,40.0,Cloudy,8
2023,3,3,4,False,10.7,46.0,Cloudy,18
2023,3,3,5,False,9.0,61.0,Overcast,58
2023,3,3,6,False,8.5,71.0,Overcast,176
2023,3,3,7,False,8.5,71.0,Overcast,410
2023,3,3,8,False,7.9,63.0,Overcast,583
2023,3,3,9,False,7.9,58.0,Overcast,398
2023,3,3,10,False,7.4,58.0,Cloudy,259
2023,3,3,11,False,6.8,60.0,Overcast,223
2023,3,3,12,False,6.8,60.0,Overcast,206
2023,3,3,13,False,6.8,60.0,Overcast,195
2023,3,3,14,False,6.8,63.0,Light Rain,201
2023,3,3,15,False,6.3,65.0,Light Rain,228
2023,3,3,16,False,6.3,65.0,Light Rain,215
2023,3,3,17,False,5.7,73.0,Light Rain,321
2023,3,3,18,False,5.2,76.0,Light Rain,212
2023,3,3,19,False,5.2,76.0,Light Rain,182
2023,3,3,20,False,7.9,86.0,Light Rain,100
2023,3,3,21,False,4.6,89.0,Light Rain,95
2023,3,3,22,False,5.2,89.0,Heavy Rain,86
2023,3,3,23,False,5.2,92.0,Heavy Rain,79
2023,3,4,0,True,6.3,89.0,Heavy Rain,108
2023,3,4,1,True,7.4,93.0,Heavy Rain,67
2023,3,4,2,True,7.4,93.0,Heavy Rain,54
2023,3,4,3,True,10.7,93.0,Heavy Rain,27
2023,3,4,4,True,6.8,90.0,Rain,16
2023,3,4,5,True,6.8,90.0,Rain,23
2023,3,4,6,True,6.8,90.0,Rain,63
2023,3,4,7,True,6.8,90.0,Light Rain,130
2023,3,4,8,True,6.3,89.0,Overcast,287
2023,3,4,9,True,5.2,89.0,Overcast,503
2023,3,4,10,True,4.6,89.0,Overcast,546
2023,3,4,11,True,5.7,82.0,Cloudy,704
2023,3,4,12,True,5.7,82.0,Cloudy,827
2023,3,4,13,True,9.6,52.0,Cloudy,798
2023,3,4,14,True,10.2,48.0,Cloudy,846
2023,3,4,15,True,11.3,45.0,Cloudy,814
2023,3,4,16,True,11.3,45.0,Cloudy,771
2023,3,4,17,True,13.5,39.0,Cloudy,697
2023,3,4,18,True,14.0,37.0,Fair,500
2023,3,4,19,True,13.5,37.0,Fair,398
2023,3,4,20,True,13.5,37.0,Fair,348
2023,3,4,21,True,13.5,37.0,Fair,270
2023,3,4,22,True,11.3,43.0,Fair,257
2023,3,4,23,True,11.3,43.0,Fair,210
2023,3,5,0,True,9.6,48.0,Fair,159
2023,3,5,1,True,9.6,48.0,Fair,144
2023,3,5,2,True,7.9,54.0,Fair,84
2023,3,5,3,True,6.8,56.0,Fair,31
2023,3,5,4,True,6.8,56.0,Fair,22
2023,3,5,5,True,6.8,53.0,Fair,10
2023,3,5,6,True,6.8,53.0,Fair,45
2023,3,5,7,True,4.0,70.0,Fair,101
2023,3,5,8,True,3.5,79.0,Fair,218
2023,3,5,9,True,3.5,79.0,Clear,446
2023,3,5,10,True,3.5,79.0,Fair,599
2023,3,5,11,True,3.5,79.0,Fair,779
2023,3,5,12,True,4.6,86.0,Fair,1014
2023,3,5,13,True,6.8,80.0,Fair,1043
2023,3,5,14,True,9.6,66.0,Fair,1032
2023,3,5,15,True,9.6,66.0,Fair,1051
2023,3,5,16,True,12.4,52.0,Fair,983
2023,3,5,17,True,16.8,33.0,Fair,989
2023,3,5,18,True,17.4,29.0,Fair,610
2023,3,5,19,True,17.9,27.0,Fair,372
2023,3,5,20,True,17.9,27.0,Fair,229
2023,3,5,21,True,17.9,27.0,Fair,231
2023,3,5,22,True,14.6,28.0,Fair,193
2023,3,5,23,True,12.4,33.0,Fair,69
2023,3,6,0,False,10.7,41.0,Fair,37
2023,3,6,1,False,10.7,41.0,Fair,12
2023,3,6,2,False,9.6,44.0,Fair,6
2023,3,6,3,False,9.6,46.0,Fair,8
2023,3,6,4,False,9.6,44.0,Fair,15
2023,3,6,5,False,7.9,56.0,Fair,74
2023,3,6,6,False,7.9,56.0,Fair,198
2023,3,6,7,False,5.7,65.0,Fair,429
2023,3,6,8,False,6.3,62.0,Fair,677
2023,3,6,9,False,6.3,60.0,Fair,436
2023,3,6,10,False,4.6,65.0,Fair,313
2023,3,6,11,False,4.6,65.0,Fair,337
2023,3,6,12,False,6.3,60.0,Fair,454
2023,3,6,13,False,7.9,52.0,Fair,466
2023,3,6,14,False,7.9,48.0,Fair,466
2023,3,6,15,False,9.0,46.0,Cloudy,613
2023,3,6,16,False,9.0,46.0,Cloudy,760
2023,3,6,17,False,12.4,38.0,Cloudy,1081
2023,3,6,18,False,12.4,35.0,Overcast,874
2023,3,6,19,False,13.5,36.0,Cloudy,511
2023,3,6,20,False,14.0,36.0,Cloudy,350
2023,3,6,21,False,14.0,36.0,Cloudy,293
2023,3,6,22,False,12.9,40.0,Cloudy,167
2023,3,6,23,False,10.7,48.0,Cloudy,76
2023,3,7,0,False,9.6,48.0,Cloudy,27
2023,3,7,1,False,9.6,48.0,Cloudy,9
2023,3,7,2,False,7.9,58.0,Cloudy,6
2023,3,7,3,False,7.9,58.0,Cloudy,5
2023,3,7,4,False,7.4,63.0,Cloudy,18
2023,3,7,5,False,6.8,71.0,Cloudy,74
2023,3,7,6,False,6.8,71.0,Overcast,210
2023,3,7,7,False,6.8,74.0,Overcast,517
2023,3,7,8,False,7.4,63.0,Overcast,871
2023,3,7,9,False,6.3,65.0,Overcast,541
2023,3,7,10,False,5.7,62.0,Overcast,253
2023,3,7,11,False,5.7,65.0,Cloudy,303
2023,3,7,12,False,5.7,65.0,Cloudy,377
2023,3,7,13,False,5.7,70.0,Cloudy,392
2023,3,7,14,False,5.7,65.0,Cloudy,325
2023,3,7,15,False,6.3,62.0,Cloudy,532
2023,3,7,16,False,9.6,46.0,Cloudy,657
2023,3,7,17,False,10.7,34.0,Cloudy,984
2023,3,7,18,False,11.3,26.0,Fair,817
2023,3,7,19,False,12.4,22.0,Fair,535
2023,3,7,20,False,12.4,22.0,Fair,321
2023,3,7,21,False,11.3,20.0,Fair,240
2023,3,7,22,False,10.2,21.0,Fair,143
2023,3,7,23,False,9.0,20.0,Fair,86
2023,3,8,0,False,9.0,20.0,Fair,34
2023,3,8,1,False,8.5,21.0,Fair,5
2023,3,8,2,False,6.3,28.0,Fair,3
2023,3,8,3,False,5.2,36.0,Clear,8
2023,3,8,4,False,4.0,41.0,Clear,11
2023,3,8,5,False,4.0,41.0,Clear,69
2023,3,8,6,False,2.4,40.0,Fair,204
2023,3,8,7,False,2.4,38.0,Fair,456
2023,3,8,8,False,1.8,40.0,Fair,787
2023,3,8,9,False,1.8,42.0,Fair,468
2023,3,8,10,False,1.8,42.0,Fair,278
2023,3,8,11,False,1.8,46.0,Fair,306
2023,3,8,12,False,2.4,46.0,Fair,419
2023,3,8,13,False,4.0,43.0,Fair,417
2023,3,8,14,False,5.7,41.0,Fair,450
2023,3,8,15,False,5.7,41.0,Fair,510
2023,3,8,16,False,8.5,39.0,Fair,674
2023,3,8,17,False,10.2,36.0,Fair,1071
2023,3,8,18,False,10.7,35.0,Fair,852
2023,3,8,19,False,10.7,35.0,Fair,627
2023,3,8,20,False,11.3,35.0,Fair,392
2023,3,8,21,False,10.7,36.0,Fair,336
2023,3,8,22,False,10.7,36.0,Fair,214
2023,3,8,23,False,9.6,36.0,Fair,115
2023,3,9,0,False,9.6,36.0,Fair,41
2023,3,9,1,False,8.5,40.0,Fair,14
2023,3,9,2,False,6.8,45.0,Fair,9
2023,3,9,3,False,6.3,49.0,Clear,6
2023,3,9,4,False,5.2,53.0,Clear,9
2023,3,9,5,False,4.6,55.0,Fair,61
2023,3,9,6,False,4.6,55.0,Fair,182
2023,3,9,7,False,4.0,57.0,Fair,462
2023,3,9,8,False,3.5,57.0,Fair,807
2023,3,9,9,False,2.9,59.0,Fair,559
2023,3,9,10,False,2.9,59.0,Fair,339
2023,3,9,11,False,2.4,59.0,Fair,375
2023,3,9,12,False,4.0,55.0,Fair,461
2023,3,9,13,False,5.7,51.0,Fair,482
2023,3,9,14,False,5.7,51.0,Fair,466
2023,3,9,15,False,6.8,47.0,Fair,545
2023,3,9,16,False,10.2,41.0,Fair,790
2023,3,9,17,False,11.3,39.0,Fair,1193
2023,3,9,18,False,12.4,38.0,Fair,881
2023,3,9,19,False,12.9,35.0,Cloudy,580
2023,3,9,20,False,12.9,35.0,Cloudy,432
2023,3,9,21,False,12.9,35.0,Cloudy,374
2023,3,9,22,False,10.7,39.0,Fair,267
2023,3,9,23,False,9.6,44.0,Fair,141
2023,3,10,0,False,9.6,44.0,Fair,88
2023,3,10,1,False,7.9,56.0,Fair,38
2023,3,10,2,False,7.9,49.0,Fair,19
2023,3,10,3,False,7.4,58.0,Fair,14
2023,3,10,4,False,6.3,62.0,Cloudy,14
2023,3,10,5,False,6.3,62.0,Cloudy,61
2023,3,10,6,False,5.7,60.0,Overcast,151
2023,3,10,7,False,5.7,62.0,Overcast,324
2023,3,10,8,False,5.2,64.0,Overcast,538
2023,3,10,9,False,5.2,62.0,Overcast,329
2023,3,10,10,False,5.2,62.0,Overcast,183
2023,3,10,11,False,5.2,64.0,Overcast,252
2023,3,10,12,False,5.2,67.0,Overcast,368
2023,3,10,13,False,5.2,67.0,Overcast,341
2023,3,10,14,False,5.2,67.0,Overcast,159
2023,3,10,15,False,5.7,79.0,Light Rain,273
2023,3,10,16,False,6.8,74.0,Overcast,347
2023,3,10,17,False,7.4,73.0,Overcast,299
2023,3,10,18,False,7.4,73.0,Overcast,293
2023,3,10,19,False,6.8,86.0,Overcast,281
2023,3,10,20,False,7.4,89.0,Light Rain,182
2023,3,10,21,False,7.4,89.0,Light Rain,187
2023,3,10,22,False,7.4,89.0,Overcast,151
2023,3,10,23,False,7.4,89.0,Overcast,164
2023,3,11,0,True,7.4,89.0,Overcast,106
2023,3,11,1,True,6.3,89.0,Cloudy,88
2023,3,11,2,True,6.3,85.0,Cloudy,61
2023,3,11,3,True,6.8,71.0,Cloudy,23
2023,3,11,4,True,6.8,65.0,Cloudy,8
2023,3,11,5,True,6.8,65.0,Cloudy,14
2023,3,11,6,True,5.2,59.0,Cloudy,59
2023,3,11,7,True,5.2,57.0,Cloudy,112
2023,3,11,8,True,4.6,57.0,Cloudy,230
2023,3,11,9,True,4.6,57.0,Cloudy,346
2023,3,11,10,True,3.5,55.0,Cloudy,426
2023,3,11,11,True,3.5,55.0,Cloudy,580
2023,3,11,12,True,3.5,57.0,Cloudy,669
2023,3,11,13,True,4.0,55.0,Cloudy,633
2023,3,11,14,True,4.0,55.0,Cloudy,696
2023,3,11,15,True,5.7,51.0,Cloudy,601
2023,3,11,16,True,7.4,49.0,Overcast,571
2023,3,11,17,True,8.5,46.0,Cloudy,554
2023,3,11,18,True,8.5,46.0,Cloudy,435
2023,3,11,19,True,8.5,46.0,Cloudy,335
2023,3,11,20,True,7.4,47.0,Cloudy,237
2023,3,11,21,True,6.8,47.0,Cloudy,200
2023,3,11,22,True,6.8,47.0,Cloudy,206
2023,3,11,23,True,6.3,47.0,Overcast,196
2023,3,12,0,True,6.3,47.0,Overcast,144
2023,3,12,1,True,5.2,50.0,Cloudy,95
2023,3,12,3,True,4.0,55.0,Fair,70
2023,3,12,4,True,2.9,59.0,Fair,27
2023,3,12,5,True,2.9,59.0,Fair,22
2023,3,12,6,True,2.4,61.0,Fair,33
2023,3,12,7,True,1.3,66.0,Fair,63
2023,3,12,8,True,0.2,72.0,Fair,150
2023,3,12,9,True,1.3,69.0,Cloudy,263
2023,3,12,10,True,1.3,69.0,Cloudy,379
2023,3,12,11,True,1.3,66.0,Cloudy,406
2023,3,12,12,True,1.8,67.0,Cloudy,541
2023,3,12,13,True,2.4,64.0,Cloudy,514
2023,3,12,14,True,2.4,64.0,Overcast,481
2023,3,12,15,True,3.5,67.0,Overcast,501
2023,3,12,16,True,4.6,62.0,Overcast,308
2023,3,12,17,True,5.2,62.0,Overcast,282
2023,3,12,18,True,5.2,62.0,Light Rain,222
2023,3,12,19,True,5.2,62.0,Light Rain,189
2023,3,12,20,True,3.5,82.0,Light Rain,119
2023,3,12,21,True,3.5,82.0,Light Snowfall,136
2023,3,12,22,True,3.5,86.0,Light Snowfall,104
2023,3,12,23,True,3.5,82.0,Overcast,61
2023,3,13,0,False,3.5,82.0,Overcast,24
2023,3,13,1,False,2.9,89.0,Light Rain,12
2023,3,13,2,False,2.9,89.0,Sleet,5
2023,3,13,3,False,3.5,89.0,Light Rain,16
2023,3,13,4,False,3.5,89.0,Light Rain,20
2023,3,13,5,False,3.5,93.0,Light Rain,56
2023,3,13,6,False,3.5,96.0,Light Rain,151
2023,3,13,7,False,3.5,96.0,Light Rain,314
2023,3,13,8,False,4.0,89.0,Light Rain,551
2023,3,13,9,False,4.0,93.0,Light Rain,339
2023,3,13,10,False,4.6,89.0,Light Rain,179
2023,3,13,11,False,4.6,89.0,Light Rain,221
2023,3,13,12,False,4.6,93.0,Fog,277
2023,3,13,13,False,5.2,89.0,Light Rain,298
2023,3,13,14,False,5.2,89.0,Overcast,334
2023,3,13,15,False,6.3,82.0,Overcast,416
2023,3,13,16,False,6.8,80.0,Overcast,605
2023,3,13,17,False,6.8,80.0,Overcast,837
2023,3,13,18,False,7.9,74.0,Overcast,801
2023,3,13,19,False,8.5,63.0,Overcast,518
2023,3,13,20,False,9.6,61.0,Overcast,307
2023,3,13,21,False,9.0,59.0,Overcast,218
2023,3,13,22,False,8.5,58.0,Cloudy,126
2023,3,13,23,False,7.9,58.0,Cloudy,72
2023,3,14,0,False,7.9,58.0,Cloudy,29
2023,3,14,1,False,6.3,62.0,Cloudy,7
2023,3,14,2,False,5.7,57.0,Cloudy,1
2023,3,14,3,False,5.2,55.0,Cloudy,4
2023,3,14,4,False,5.2,55.0,Fair,12
2023,3,14,5,False,2.9,44.0,Fair,62
2023,3,14,6,False,2.4,46.0,Fair,195
2023,3,14,7,False,1.8,48.0,Fair,382
2023,3,14,8,False,1.8,48.0,Fair,795
2023,3,14,9,False,1.8,50.0,Fair,430
2023,3,14,10,False,1.8,50.0,Fair,217
2023,3,14,11,False,1.8,54.0,Fair,244
2023,3,14,12,False,2.9,48.0,Cloudy,266
2023,3,14,13,False,3.5,41.0,Cloudy,277
2023,3,14,14,False,3.5,41.0,Cloudy,248
2023,3,14,15,False,5.2,34.0,Cloudy,349
2023,3,14,16,False,5.7,32.0,Cloudy,485
2023,3,14,17,False,5.7,33.0,Fair,730
2023,3,14,18,False,5.2,33.0,Fair,674
2023,3,14,19,False,5.2,33.0,Cloudy,363
2023,3,14,20,False,5.2,34.0,Cloudy,259
2023,3,14,21,False,4.0,39.0,Cloudy,164
2023,3,14,22,False,2.9,40.0,Fair,99
2023,3,14,23,False,2.9,40.0,Fair,64
2023,3,15,0,False,1.8,44.0,Fair,33
2023,3,15,1,False,0.7,47.0,Cloudy,6
2023,3,15,2,False,0.7,47.0,Cloudy,5
2023,3,15,3,False,0.2,49.0,Cloudy,6
2023,3,15,4,False,0.2,49.0,Cloudy,8
2023,3,15,5,False,0.2,53.0,Cloudy,60
2023,3,15,6,False,0.2,56.0,Cloudy,149
2023,3,15,7,False,0.7,54.0,Cloudy,354
2023,3,15,8,False,0.7,54.0,Fair,648
2023,3,15,9,False,0.2,56.0,Fair,427
2023,3,15,10,False,0.2,56.0,Fair,219
2023,3,15,11,False,0.2,56.0,Fair,229
2023,3,15,12,False,1.8,50.0,Fair,257
2023,3,15,13,False,1.8,50.0,Fair,301
2023,3,15,14,False,5.2,34.0,Fair,334
2023,3,15,15,False,5.2,34.0,Fair,414
2023,3,15,16,False,6.8,27.0,Fair,613
2023,3,15,17,False,9.0,21.0,Fair,897
2023,3,15,18,False,9.0,21.0,Fair,752
2023,3,15,19,False,10.7,19.0,Fair,490
2023,3,15,20,False,10.7,19.0,Fair,340
2023,3,15,21,False,9.6,20.0,Fair,248
2023,3,15,22,False,9.6,20.0,Fair,206
2023,3,15,23,False,7.9,23.0,Fair,100
2023,3,16,0,False,7.9,23.0,Fair,36
2023,3,16,1,False,7.9,24.0,Fair,19
2023,3,16,2,False,7.4,26.0,Clear,5
2023,3,16,3,False,6.8,27.0,Clear,8
2023,3,16,4,False,4.6,33.0,Clear,12
2023,3,16,5,False,4.6,33.0,Clear,77
2023,3,16,6,False,3.5,37.0,Clear,173
2023,3,16,7,False,3.5,37.0,Clear,394
2023,3,16,8,False,1.8,52.0,Clear,701
2023,3,16,9,False,1.8,52.0,Clear,491
2023,3,16,10,False,1.8,48.0,Fair,346
2023,3,16,11,False,1.8,48.0,Cloudy,382
2023,3,16,12,False,1.3,54.0,Cloudy,456
2023,3,16,13,False,8.5,26.0,Cloudy,490
2023,3,16,14,False,8.5,26.0,Cloudy,520
2023,3,16,15,False,14.0,13.0,Cloudy,690
2023,3,16,16,False,14.0,13.0,Cloudy,860
2023,3,16,17,False,14.6,20.0,Fair,1338
2023,3,16,18,False,14.6,20.0,Fair,1261
2023,3,16,19,False,16.3,18.0,Cloudy,814
2023,3,16,20,False,16.3,18.0,Cloudy,480
2023,3,16,21,False,15.7,12.0,Cloudy,349
2023,3,16,22,False,14.0,22.0,Cloudy,305
2023,3,16,23,False,14.0,26.0,Cloudy,177
2023,3,17,0,False,12.4,30.0,Cloudy,79
2023,3,17,1,False,10.2,39.0,Cloudy,39
2023,3,17,2,False,10.2,38.0,Cloudy,12
2023,3,17,3,False,10.7,43.0,Overcast,4
2023,3,17,4,False,10.7,43.0,Overcast,19
2023,3,17,5,False,10.7,39.0,Overcast,68
2023,3,17,6,False,10.7,39.0,Overcast,155
2023,3,17,7,False,10.2,48.0,Overcast,350
2023,3,17,8,False,10.2,48.0,Overcast,586
2023,3,17,9,False,9.6,48.0,Overcast,463
2023,3,17,10,False,10.2,42.0,Cloudy,410
2023,3,17,11,False,9.0,54.0,Overcast,405
2023,3,17,12,False,11.3,47.0,Overcast,432
2023,3,17,13,False,11.3,47.0,Overcast,446
2023,3,17,14,False,12.4,49.0,Overcast,391
2023,3,17,15,False,14.0,39.0,Overcast,575
2023,3,17,16,False,14.0,40.0,Overcast,766
2023,3,17,17,False,14.0,40.0,Overcast,979
2023,3,17,18,False,12.4,69.0,Overcast,869
2023,3,17,19,False,11.3,71.0,Overcast,688
2023,3,17,20,False,14.6,64.0,Light Rain,503
2023,3,17,21,False,15.2,62.0,Overcast,343
2023,3,17,22,False,15.2,62.0,Overcast,317
2023,3,17,23,False,13.5,72.0,Overcast,203
2023,3,18,0,True,16.3,67.0,Overcast,166
2023,3,18,1,True,15.7,72.0,Overcast,139
2023,3,18,2,True,15.7,72.0,Overcast,81
2023,3,18,3,True,16.3,72.0,Overcast,34
2023,3,18,4,True,9.6,66.0,Overcast,14
2023,3,18,5,True,9.0,59.0,Overcast,28
2023,3,18,6,True,7.9,61.0,Overcast,135
2023,3,18,7,True,7.9,61.0,Overcast,426
2023,3,18,8,True,5.7,57.0,Overcast,345
2023,3,18,9,True,5.2,55.0,Overcast,550
2023,3,18,10,True,5.2,53.0,Overcast,770
2023,3,18,11,True,5.2,53.0,Overcast,876
2023,3,18,12,True,5.2,53.0,Overcast,946
2023,3,18,13,True,6.3,47.0,Overcast,951
2023,3,18,14,True,7.9,40.0,Cloudy,963
2023,3,18,15,True,8.5,37.0,Cloudy,1075
2023,3,18,16,True,9.0,30.0,Cloudy,1053
2023,3,18,17,True,9.0,30.0,Cloudy,1000
2023,3,18,18,True,10.7,27.0,Cloudy,840
2023,3,18,19,True,11.8,24.0,Cloudy,554
2023,3,18,20,True,11.8,24.0,Cloudy,333
2023,3,18,21,True,11.3,23.0,Cloudy,267
2023,3,18,22,True,11.3,23.0,Fair,253
2023,3,18,23,True,9.6,26.0,Fair,209
2023,3,19,0,True,8.5,28.0,Fair,143
2023,3,19,1,True,7.9,29.0,Cloudy,84
2023,3,19,2,True,7.9,29.0,Cloudy,50
2023,3,19,3,True,6.3,36.0,Cloudy,34
2023,3,19,4,True,5.2,41.0,Cloudy,9
2023,3,19,5,True,4.0,43.0,Cloudy,13
2023,3,19,6,True,3.5,36.0,Fair,31
2023,3,19,7,True,3.5,36.0,Fair,68
2023,3,19,8,True,0.7,38.0,Fair,137
2023,3,19,9,True,-0.4,38.0,Fair,276
2023,3,19,10,True,-1.5,36.0,Fair,376
2023,3,19,11,True,-2.1,30.0,Fair,431
2023,3,19,12,True,-2.1,30.0,Fair,486
2023,3,19,13,True,-1.0,31.0,Fair,555
